fid,ID,type,number,suffix,nameStreet,irisCode,typ_loc,source
"3687",Address588044353808907,Address,"26",,Rue Camille Desmoulins,"75111",parcel,dgfip
"3688",Address2188044353439229,Address,"12",,Rue Camille Desmoulins,"75111",entrance,ign
"3689",Address288044353109877,Address,"20",,Passage Courtois,"75111",parcel,dgfip
"3690",Address7288044352991186,Address,"16",,Passage Courtois,"75111",entrance,ign
"3691",Address3788044350172333,Address,"18",,Rue Desargues,"75111",entrance,ign
"3692",Address7388044348800113,Address,"80",,Rue de la Folie-méricourt,"75111",entrance,ign
"3693",Address4488044346456839,Address,"45",,Rue des Boulets,"75111",entrance,ign
"3694",Address8388044345844850,Address,"17",,Rue des Boulets,"75111",parcel,dgfip
"3695",Address1788044345269112,Address,"12",,Rue Boulle,"75111",parcel,dgfip
"3696",Address7488044344481782,Address,"4",,Impasse Questre,"75111",entrance,ign
"3697",Address9588044344176692,Address,"9",,Impasse des Jardiniers,"75111",entrance,ign
"3698",Address2888044341371420,Address,"42",,Rue Bréguet,"75111",parcel,dgfip
"3699",Address5788044341171693,Address,"36",,Rue Bréguet,"75111",parcel,dgfip
"3700",Address4888044340743841,Address,"2",,Rue Bréguet,"75111",entrance,ign
"3701",Address1288044339943946,Address,"9",,Passage Saint-bernard,"75111",entrance,ign
"3702",Address3488044337422779,Address,"30",,Rue Basfroi,"75111",entrance,ign
"3703",Address6688044336081726,Address,"6",,Rue de Nemours,"75111",parcel,dgfip
"3704",Address3688044335255993,Address,"14",,Rue Merlin,"75111",entrance,ign
"3705",Address488044332730760,Address,"12",BIS,Rue Duranti,"75111",entrance,ign
"3706",Address3288044330974596,Address,"1",,Rue Louis Bonnet,"75111",entrance,ign
"3707",Address8188044327381596,Address,"104",,Rue Saint-maur,"75111",entrance,ign
"3708",Address2388044324456254,Address,"42",,Rue Saint-maur,"75111",entrance,ign
"3709",Address588044324113835,Address,"36",,Rue Saint-maur,"75111",parcel,dgfip
"3710",Address2088044322180196,Address,"121",,Boulevard de Ménilmontant,"75111",parcel,dgfip
"3711",Address1488044321137541,Address,"3",,Cité Griset,"75111",parcel,dgfip
"3712",Address9588044318282752,Address,"5",,Cité Industrielle,"75111",parcel,dgfip
"3713",Address8888044317695295,Address,"1",,Rue Rochebrune,"75111",entrance,ign
"3714",Address5188044315887383,Address,"41",,Rue de l'Orillon,"75111",entrance,ign
"3715",Address888044306051187,Address,"55",,Boulevard Voltaire,"75111",entrance,ign
"3716",Address2688044303670226,Address,"294",,Boulevard Voltaire,"75111",parcel,dgfip
"3717",Address5088044302637853,Address,"20",,Boulevard Voltaire,"75111",entrance,ign
"3718",Address1188044302566763,Address,"2",,Boulevard Voltaire,"75111",parcel,dgfip
"3719",Address6088044302188348,Address,"5",,Rue du Morvan,"75111",entrance,ign
"3720",Address6288044302175717,Address,"5",,Rue du Morvan,"75111",parcel,dgfip
"3721",Address9488044301999352,Address,"7",,Rue de Belfort,"75111",parcel,dgfip
"3722",Address9788044301372255,Address,"12",,Rue Auguste Laurent,"75111",parcel,dgfip
"3723",Address4488044298010352,Address,"69",,Rue Sedaine,"75111",entrance,ign
"3724",Address8588044295746090,Address,"8",,Rue Robert et Sonia Delaunay,"75111",entrance,ign
"3725",Address3588044294068099,Address,"12",,Passage Alexandrine,"75111",parcel,dgfip
"3726",Address7088044290241742,Address,"84",,Rue de la Roquette,"75111",entrance,ign
"3727",Address9988044289059336,Address,"17",,Rue de la Roquette,"75111",parcel,dgfip
"3728",Address6388044288821191,Address,"166",BIS,Rue de la Roquette,"75111",entrance,ign
"3729",Address988044287641916,Address,"28",,Rue de la Roquette,"75111",entrance,ign
"3730",Address3488044287389745,Address,"23",,Rue de la Roquette,"75111",entrance,ign
"3731",Address7488044286400594,Address,"108",,Rue de la Roquette,"75111",parcel,dgfip
"3732",Address2388044283876523,Address,"13",,Rue Amelot,"75111",parcel,dgfip
"3733",Address388044283469286,Address,"42",,Rue Amelot,"75111",entrance,ign
"3734",Address7388044283150624,Address,"35",,Rue Amelot,"75111",entrance,ign
"3735",Address3288044279944922,Address,"14",,Rue Alexandre Dumas,"75111",entrance,ign
"3736",Address2288044278802834,Address,"82",,Avenue de la République,"75111",parcel,dgfip
"3737",Address6888044278043781,Address,"60",,Avenue de la République,"75111",parcel,dgfip
"3738",Address3288044275935843,Address,"5",,Rue du Marché Popincourt,"75111",entrance,ign
"3739",Address7888044275569262,Address,"7",,Rue Saint-bernard,"75111",entrance,ign
"3740",Address3488044274194916,Address,"111",,Boulevard Richard Lenoir,"75111",parcel,dgfip
"3741",Address4588044272111905,Address,"94",,Boulevard Richard Lenoir,"75111",entrance,ign
"3742",Address2288044271383989,Address,"130",,Boulevard Richard Lenoir,"75111",entrance,ign
"3743",Address6588044271354924,Address,"83",,Boulevard Richard Lenoir,"75111",entrance,ign
"3744",Address2888044269907137,Address,"19",,Rue Popincourt,"75111",entrance,ign
"3745",Address3188044269633515,Address,"10",,Rue Popincourt,"75111",parcel,dgfip
"3746",Address4488044266899200,Address,"8",,Passage du Trône,"75111",entrance,ign
"3747",Address8088044265813249,Address,"5",,Rue Oberkampf,"75111",parcel,dgfip
"3748",Address4488044264642446,Address,"160",,Rue Oberkampf,"75111",parcel,dgfip
"3749",Address5388044263697708,Address,"91",BIS,Rue Oberkampf,"75111",entrance,ign
"3750",Address1788044261070400,Address,"84",,Rue de Charonne,"75111",parcel,dgfip
"3751",Address1888044259541875,Address,"138",,Rue de Charonne,"75111",entrance,ign
"3752",Address4488044256487429,Address,"14",,RUE DE LA VACQUERIE,"75111",entrance,ign
"3753",Address288044255922397,Address,"3",,VC P/11,"75111",entrance,ign
"3754",Address4588044252390351,Address,"22",BIS,RUE DES 3 BORNES,"75111",entrance,ign
"3755",Address2788044251965756,Address,"6",,PASSAGE SAINTE ANNE POPINCOURT,"75111",parcel,dgfip
"3756",Address1588044245738570,Address,"307",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"3757",Address088044244392729,Address,"279",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"3758",Address3988044240463214,Address,"16",,PASSAGE DU BUREAU,"75111",entrance,ign
"3759",Address8788044422311149,Address,"7",,Rue Titon,"75111",entrance,ign
"3760",Address3788044419534345,Address,"76",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"3761",Address6988044418835587,Address,"52",,Rue Jean-pierre Timbaud,"75111",entrance,ign
"3762",Address1788044413578796,Address,"102",,Avenue Parmentier,"75111",entrance,ign
"3763",Address2888044413415214,Address,"34",,Avenue Parmentier,"75111",entrance,ign
"3764",Address8488044411935589,Address,"102",,Rue du Faubourg du Temple,"75111",entrance,ign
"3765",Address9988044410639804,Address,"8",,Rue Neuve des Boulets,"75111",parcel,dgfip
"3766",Address9288044410142825,Address,"16",,Rue Neuve des Boulets,"75111",parcel,dgfip
"3767",Address4688044408629069,Address,"10",,Passage de la Fonderie,"75111",entrance,ign
"3768",Address2988044407139359,Address,"39",,Boulevard de Belleville,"75111",parcel,dgfip
"3769",Address9688044406502348,Address,"7",,Rue Richard Lenoir,"75111",entrance,ign
"3770",Address1688044406372093,Address,"53",,Rue Richard Lenoir,"75111",entrance,ign
"3771",Address2988044404927377,Address,"4",BIS,Rue de la Pierre Levée,"75111",parcel,dgfip
"3772",Address5388044403873007,Address,"16",,Passage du Cheval Blanc,"75111",parcel,dgfip
"3773",Address488044402919506,Address,"15",,Cité Joly,"75111",parcel,dgfip
"3774",Address5788044402451062,Address,"21",,Passage Gustave Lepeu,"75111",parcel,dgfip
"3775",Address1488044402142613,Address,"10",,Passage Gustave Lepeu,"75111",entrance,ign
"3776",Address4588044401924321,Address,"14",,Rue Gambey,"75111",parcel,dgfip
"3777",Address4488044400851697,Address,"175",,Avenue Ledru Rollin,"75111",entrance,ign
"3778",Address8588044400775262,Address,"170",,Avenue Ledru Rollin,"75111",entrance,ign
"3779",Address5788044400000794,Address,"138",,Avenue Ledru Rollin,"75111",entrance,ign
"3780",Address9688044399437795,Address,"109",,Avenue Ledru Rollin,"75111",entrance,ign
"3781",Address7088044399309164,Address,"102",,Avenue Ledru Rollin,"75111",parcel,dgfip
"3782",Address088044399060920,Address,"52",,Rue du Chemin Vert,"75111",entrance,ign
"3783",Address088044398153151,Address,"152",,Rue du Chemin Vert,"75111",parcel,dgfip
"3784",Address4588044397167918,Address,"88",,Rue du Chemin Vert,"75111",entrance,ign
"3785",Address5088044395022802,Address,"50",,Rue Saint-sabin,"75111",parcel,dgfip
"3786",Address3788044393129688,Address,"14",,Rue Morand,"75111",entrance,ign
"3787",Address9688044392344787,Address,"61",BIS,Boulevard de Charonne,"75111",entrance,ign
"3788",Address3288044388693485,Address,"7",,Rue Chevreul,"75111",parcel,dgfip
"3789",Address6788044386396010,Address,"3",,Rue Maillard,"75111",entrance,ign
"3790",Address5188044385013433,Address,"40",,Rue Léon Frot,"75111",entrance,ign
"3791",Address4488044383729047,Address,"12",,Place Léon Blum,"75111",entrance,ign
"3792",Address7388044381669515,Address,"20",,Rue de Lappe,"75111",parcel,dgfip
"3793",Address8888044378462478,Address,"6",,Villa Gaudelet,"75111",entrance,ign
"3794",Address3688044378264810,Address,"12",BIS,Villa Gaudelet,"75111",entrance,ign
"3795",Address8588044375771206,Address,"61",,Rue de la Fontaine au Roi,"75111",parcel,dgfip
"3796",Address1788044374342371,Address,"88",,Rue de la Fontaine au Roi,"75111",parcel,dgfip
"3797",Address7688044374286878,Address,"86",,Rue de la Fontaine au Roi,"75111",entrance,ign
"3798",Address5988044372729066,Address,"19",,Villa Marcès,"75111",entrance,ign
"3799",Address7688044372590086,Address,"2",,Villa Marcès,"75111",parcel,dgfip
"3800",Address1188044370164971,Address,"9",,Cité de l'Ameublement,"75111",parcel,dgfip
"3801",Address5588044369500965,Address,"5",,Rue Saint-hubert,"75111",entrance,ign
"3802",Address4588044360576181,Address,"5",,Rue de Vaucouleurs,"75111",parcel,dgfip
"3803",Address2588044358048410,Address,"6",,Rue Mercoeur,"75111",parcel,dgfip
"3804",Address6088044352403560,Address,"51",,Rue de Malte,"75111",entrance,ign
"3805",Address1188044350620918,Address,"7",,Passage de la Folie-régnault,"75111",entrance,ign
"3806",Address2188044348640922,Address,"69",,Rue de la Folie-méricourt,"75111",entrance,ign
"3807",Address8188044348534071,Address,"66",,Rue de la Folie-méricourt,"75111",parcel,dgfip
"3808",Address3388044347986245,Address,"38",A,Rue de la Folie-méricourt,"75111",parcel,dgfip
"3809",Address1688044347672353,Address,"8",,Rue Jules Vallés,"75111",entrance,ign
"3810",Address5588044346615015,Address,"9",,Rue des Boulets,"75111",entrance,ign
"3811",Address1688044344630025,Address,"7",,Impasse Questre,"75111",entrance,ign
"3812",Address5488044343431688,Address,"22",,Rue du Général Guilhem,"75111",entrance,ign
"3813",Address1088044343091121,Address,"20",,Rue Chanzy,"75111",parcel,dgfip
"3814",Address588044341567874,Address,"6",,Rue du Commandant Lamy,"75111",entrance,ign
"3815",Address5888044339734547,Address,"15",,Passage Saint-bernard,"75111",entrance,ign
"3816",Address7988044339669026,Address,"6",,Impasse Popincourt,"75111",parcel,dgfip
"3817",Address5688044339558328,Address,"2",,Impasse Popincourt,"75111",entrance,ign
"3818",Address5588044338943972,Address,"24",,Rue Faidherbe,"75111",entrance,ign
"3819",Address8188044338561895,Address,"10",,Rue Faidherbe,"75111",parcel,dgfip
"3820",Address2688044335495307,Address,"34",,Rue Merlin,"75111",entrance,ign
"3821",Address1488044334981717,Address,"2",,Rue Ternaux,"75111",entrance,ign
"3822",Address7888044333188356,Address,"4",,Passage Rochebrune,"75111",parcel,dgfip
"3823",Address1788044332229128,Address,"20",,Cité Dupont,"75111",entrance,ign
"3824",Address988044327449450,Address,"106",,Rue Saint-maur,"75111",entrance,ign
"3825",Address5488044327171620,Address,"173",,Rue Saint-maur,"75111",parcel,dgfip
"3826",Address6088044326923602,Address,"167",,Rue Saint-maur,"75111",parcel,dgfip
"3827",Address2888044326910581,Address,"167",,Rue Saint-maur,"75111",entrance,ign
"3828",Address7488044326804044,Address,"165",,Rue Saint-maur,"75111",entrance,ign
"3829",Address9288044321984997,Address,"11",,Boulevard de Ménilmontant,"75111",entrance,ign
"3830",Address3588044320213988,Address,"29",,Rue du Moulin Joly,"75111",entrance,ign
"3831",Address4688044317709986,Address,"1",,Rue Rochebrune,"75111",parcel,dgfip
"3832",Address6988044317486243,Address,"26",,Rue Rochebrune,"75111",parcel,dgfip
"3833",Address688044317142563,Address,"7",,Rue Saint-sébastien,"75111",entrance,ign
"3834",Address9588044315140730,Address,"78",BIS,Rue de Montreuil,"75111",entrance,ign
"3835",Address588044314432345,Address,"50",,Rue de Montreuil,"75111",entrance,ign
"3836",Address3488044313496265,Address,"93",BIS,Rue de Montreuil,"75111",entrance,ign
"3837",Address7188044310881320,Address,"45",,Rue Godefroy Cavaignac,"75111",entrance,ign
"3838",Address488044310503690,Address,"30",,Rue Godefroy Cavaignac,"75111",entrance,ign
"3839",Address988044301973561,Address,"6",,Rue de Belfort,"75111",parcel,dgfip
"3840",Address1188044301639428,Address,"14",,Rue de Belfort,"75111",entrance,ign
"3841",Address8988044299927177,Address,"19",,Rue de la Forge Royale,"75111",parcel,dgfip
"3842",Address4988044299041633,Address,"2",,Cité Durmar,"75111",parcel,dgfip
"3843",Address9688044296814043,Address,"30",,Rue Sedaine,"75111",parcel,dgfip
"3844",Address9988044296611118,Address,"2",,Rue Sedaine,"75111",entrance,ign
"3845",Address1488044294094369,Address,"13",,Passage Alexandrine,"75111",entrance,ign
"3846",Address3188044293133358,Address,"24",,Rue Keller,"75111",parcel,dgfip
"3847",Address1788044289560308,Address,"60",,Rue de la Roquette,"75111",entrance,ign
"3848",Address4088044287494433,Address,"138",,Rue de la Roquette,"75111",parcel,dgfip
"3849",Address5088044283706690,Address,"124",,Rue Amelot,"75111",entrance,ign
"3850",Address2988044282806990,Address,"28",,Rue Amelot,"75111",parcel,dgfip
"3851",Address2088044282645439,Address,"24",,Rue Amelot,"75111",parcel,dgfip
"3852",Address5888044281397000,Address,"18",,Rue Robert-houdin,"75111",entrance,ign
"3853",Address4188044281075022,Address,"6",,Allée du Philosophe,"75111",entrance,ign
"3854",Address4288044277989421,Address,"59",,Avenue de la République,"75111",parcel,dgfip
"3855",Address4588044276481816,Address,"128",,Avenue de la République,"75111",parcel,dgfip
"3856",Address888044275147083,Address,"3",,Rue Saint-bernard,"75111",parcel,dgfip
"3857",Address3088044274678460,Address,"80",,Boulevard Richard Lenoir,"75111",entrance,ign
"3858",Address6388044273788256,Address,"105",,Boulevard Richard Lenoir,"75111",parcel,dgfip
"3859",Address8288044273375243,Address,"100",,Boulevard Richard Lenoir,"75111",entrance,ign
"3860",Address4388044272506409,Address,"3",,Boulevard Richard Lenoir,"75111",entrance,ign
"3861",Address9288044271313194,Address,"129",,Boulevard Richard Lenoir,"75111",entrance,ign
"3862",Address3188044270183467,Address,"27",,Rue Popincourt,"75111",parcel,dgfip
"3863",Address1188044269346106,Address,"57",,Rue Popincourt,"75111",parcel,dgfip
"3864",Address6788044267239186,Address,"11",,Rue Alphonse Baudin,"75111",entrance,ign
"3865",Address388044263797697,Address,"139",,Rue Oberkampf,"75111",entrance,ign
"3866",Address9288044263582356,Address,"135",,Rue Oberkampf,"75111",entrance,ign
"3867",Address2888044263376712,Address,"86",,Rue Oberkampf,"75111",entrance,ign
"3868",Address8288044261933110,Address,"18",,Rue de Charonne,"75111",parcel,dgfip
"3869",Address7488044259658217,Address,"140",,Rue de Charonne,"75111",entrance,ign
"3870",Address788044257329557,Address,"14",,Rue Henri Ranvier,"75111",parcel,dgfip
"3871",Address3488044256803032,Address,"11",,COUR DEBILLE,"75111",entrance,ign
"3872",Address1688044243463082,Address,"1",,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"3873",Address6888044241931957,Address,"7",,IMPASSE DES 3 SOEURS,"75111",parcel,dgfip
"3874",Address3888044420780513,Address,"24",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"3875",Address5288044420634681,Address,"99",A,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"3876",Address4788044419420337,Address,"72",BIS,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"3877",Address9188044418719982,Address,"49",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"3878",Address1388044417795058,Address,"2",,Rue Guénot,"75111",entrance,ign
"3879",Address7288044413379290,Address,"100",,Avenue Parmentier,"75111",entrance,ign
"3880",Address7988044412592407,Address,"52",,Rue du Faubourg du Temple,"75111",parcel,dgfip
"3881",Address2388044411896863,Address,"100",,Rue du Faubourg du Temple,"75111",parcel,dgfip
"3882",Address2488044410450314,Address,"28",,Rue Neuve des Boulets,"75111",parcel,dgfip
"3883",Address288044408827319,Address,"5",,Passage de la Fonderie,"75111",entrance,ign
"3884",Address6888044408703230,Address,"15",,Passage de la Fonderie,"75111",entrance,ign
"3885",Address7988044406973095,Address,"23",,Boulevard de Belleville,"75111",parcel,dgfip
"3886",Address7288044405845531,Address,"35",,Rue Richard Lenoir,"75111",parcel,dgfip
"3887",Address9988044403576703,Address,"11",,Impasse Delaunay,"75111",entrance,ign
"3888",Address2688044402893147,Address,"14",,Cité Joly,"75111",entrance,ign
"3889",Address3888044401275024,Address,"11",,Villa Nicolas de Blégny,"75111",parcel,dgfip
"3890",Address188044399541268,Address,"114",,Avenue Ledru Rollin,"75111",entrance,ign
"3891",Address7388044398650229,Address,"37",,Rue du Chemin Vert,"75111",parcel,dgfip
"3892",Address9588044396454856,Address,"127",TER,Rue du Chemin Vert,"75111",parcel,dgfip
"3893",Address7788044394980010,Address,"50",,Rue Saint-sabin,"75111",entrance,ign
"3894",Address7188044392158889,Address,"45",,Boulevard de Charonne,"75111",entrance,ign
"3895",Address2488044392007754,Address,"3",TER,Boulevard de Charonne,"75111",entrance,ign
