batiment_groupe_id,s_geom_groupe
uf243220172405_8e53c155a4d7956,169
uf243220172407_6d7b887fd2bbc82,81
uf243220172408_e6292af71e13725,117
uf243220172409_bb75f0871064612,116
uf243220172411_ee23fd078bc98cb,69
uf243220172412_ae08a637d36307f,79
uf243220172415_0821d37472f216e,
uf243220172417_1a214a7ac614265,65
uf243220172418_2b5e0d9637ea9c4,318
uf243220172423_c43d196afece5e7,186
uf243220172424_f592e8d52ce837d,68
uf243220172424_fe2e2e95e91a628,36
uf243220172429_8b83f1c9ae373b2,20
uf243220172430_d17ccb88daf3b9a,194
uf243220172435_6c5544fcabad992,147
uf243220172435_85fc4705104851a,340
uf243220172436_734351d471e10d3,64
uf243220172437_817d9493ef6cd57,200
uf243220172440_368c957ead5d923,102
uf243220172442_626ed9a461f6962,266
uf243220172445_7626f90c5cd92e7,105
uf243220172449_954a61267df8d17,233
uf243220172451_74d7732df289ab6,112
uf243220172451_e74b463565b0862,148
uf243220172452_4cc59495b090e56,252
uf243220172453_ddc13d717956be7,138
uf243220172454_5ef0141a986544b,131
uf243220172455_410c541fc1e8f17,35
uf243220172455_6660262a02cc95e,65
uf243220172456_af015dd2ae696e3,108
uf243220172458_e7d5d536600aac8,261
uf243220172459_6f9a22102bb0c25,66
uf243220172459_77ec98feba85cf6,110
uf243220172460_4d77bb4d50bfd6e,119
uf243220172462_0b305a2d6b97326,72
uf243220172463_7f79dbafa8e35ee,54
uf243220172465_6fa75773744d4b9,183
uf243220172465_8a115dfd955c5d3,82
uf243220172465_b9f9244faeabc4e,218
uf243220172467_c65e0726b3e0e1f,83
uf243220172468_5d31dc37fb32425,235
uf243220172468_dccd201335c474a,85
uf243220172469_f68810f415fc351,73
uf243220172470_e93023be5c662de,121
uf243220172471_2fb6590e731a9d3,107
uf243220172476_23fbdd77e5db251,133
uf243220172476_c5d5e6da563269e,80
uf243220172477_0d75f10db520fde,131
uf243220172477_6c1c54dc8025ff8,115
uf243220172478_7e1adf1f6c6b704,38
uf243220172481_d4fbac9cc9c27fa,213
uf243220172482_5ac789a59645339,50
uf243220172482_5b18bf134dfd22f,112
uf243220172483_040c8714dbd68a3,82
uf243220316873_6017e1c74a3b240,1861
uf243220316874_51e6fa89f3eadbc,128
uf243220316877_643fd7ef3737d78,405
uf243220316899_cda4a3ddb068ca8,730
uf243220316903_90a07c90339c9b8,365
uf243220316904_d5669cd45117e4d,479
uf243220316907_567a9b462459cf9,156
uf243220316908_8359b8ef05b7712,62
uf243220316911_3b618cb8729f42e,82
uf243220316912_613ac6320ce1305,233
uf243220316913_4da5a7c1f4a62e9,236
uf243220316915_d82f327abcb9262,149
uf243220316916_33140ea9dda8202,64
uf243220316916_7cb36797e57f9f9,73
uf243220316917_866de9cd1243136,130
uf243220316917_e158d9eacb39184,132
uf243220316918_a584570d4c69c00,22
uf243220316920_53a4d85619d83f2,111
uf243220316922_bdfcf46b8307b8d,255
uf243220316923_78904a4130020ff,107
uf243220316925_99edbce1291b40b,84
uf243220316927_61af499db566bff,101
uf243220316928_158c9604f7eb151,73
uf243220316928_d0925879979f659,66
uf243220316929_e784c5ea1f86a90,189
uf243220316935_e3017e42f3e2123,67
uf243220316938_8fda878d25acf53,106
uf243220316939_20054a7a7c8f8be,81
uf243220316940_c5b301620d7f216,72
uf243220316941_fac1e08c3aad093,89
uf243220316942_be600e90998b765,92
uf243220316943_d5ca3fbb55571c5,93
uf243220316946_23583cc03109411,22
uf243220316947_b34ac175dfac15c,136
uf243220316952_cbf8a8dccdab5ca,79
uf243220316953_b0cb264a6bc46b6,86
uf243220316955_0652d495839760e,149
uf243220316955_4cafc1517c922f7,57
uf243220316959_0f987a8d0b19910,128
uf243220316960_f25a66e3c6dd2b4,84
uf243220316962_f47282b8167d537,192
uf243220316963_33c7f5d1e210344,62
uf243220316963_7350670c2de0a8c,28
uf243220316965_b51fc33bd1786d7,220
uf243220316968_b7e9c73cc0dd8b9,48
uf243220316969_c50ec005e26f8e9,114
uf243220316972_6faee3d11b17055,119
uf243220339008_7b24b20862322e0,114
uf243220339010_ae565be296e2288,1472
uf243220339011_7af9aed9519d98b,605
uf243220339012_d7bdf0887914157,110
uf243220339012_e23ce251f57d697,116
uf243220339013_d4834af6453562a,205
uf243220339015_46c0a44a33018dc,1773
uf243220339017_430017e23a348b5,14
uf243220339018_bc0d897a67fbd74,566
uf243220339019_d0d84748f7b11b1,238
uf243220339022_4df98f69251c08f,435
uf243220339023_8c09f457fb3d081,433
uf243220339023_d1006b612052ccc,158
uf243220339025_9f10cb103688055,110
uf243220339026_63ffc1a2ef2c905,84
uf243220339028_f5f5e1d300fed6f,1153
uf243220339029_724c657bfee5a01,5004
uf243220339030_520754bfc4c8757,2379
uf243220339032_b22322e8369851e,165
uf243220339032_b8aa6112852b881,167
uf243220339033_4d3bb36ca0228aa,98
uf243220339035_0d213fee4b45ca0,511
uf243220339036_0533a0f6c8caa6b,229
uf243220339037_85d56e02138b822,189
uf243220339038_57ff791ec9382de,309
uf243220339039_824644771681e3f,192
uf243220339040_51d1bb9a3b6d0d7,207
uf243220339042_1f4f6ddeabf386e,113
uf243220339043_8f487983bd21c01,160
uf243220339044_2f60c63c5f2cb7e,107
uf243220339044_acf5f41d7d777b2,133
uf243220339046_b036bc249978876,38
uf243220339050_6dfbbd8178aa735,166
uf243220339050_774c64f857102a7,256
uf243220339050_9bb8052d143c4c1,96
uf243220339051_d8edb09bbaacc03,89
uf243220339056_0284f7567a768fc,103
uf243220339058_5c797a603f4edb8,213
uf243220339060_0a66efcb29d8354,49
uf243220339061_dcc9f44e19cadd2,107
uf243220339063_1abe4a00f89405c,226
uf243220339066_15431a25164c6c6,147
uf243220339069_5ff5f3707fccfcf,92
uf243220339069_a2d4995dd615ade,134
uf243220339071_94da16c6c51b1a1,228
uf243220339075_e163bbff5f1c66b,62
uf243220339079_8d8bbb20ef0c056,590
uf243220339082_b514d480d6d9788,113
uf243220339084_aa08b50d8834335,47
uf243220339084_feb756836ff2754,123
uf243220339085_f3b2425ac24e9cf,131
uf243220339086_1004d2d2e8d2ddd,186
uf243220339087_247e1e9d5dee2fe,48
uf243220339088_4ec70ec968bc1d8,37
uf243220339088_902d1888d3509fa,234
uf243220339089_2dab7cc3010e245,65
uf243220339092_abd2b4a82af4a6b,23
uf243220339092_dfbb87fcbac415c,63
uf243220339095_72186b8918aca18,94
uf243220339098_cbda86daca4c74e,88
uf243220339100_f3c8676e00ff457,107
uf243220339101_b9969837e7e6375,70
uf243220339101_c2d9702413635d4,94
uf243220339102_4dc8c7c89caf274,105
uf243220339105_28109dc6d091e69,419
uf243220339107_93a06003eb75256,62
uf243220339108_a894d6c5d3f2f00,60
uf243220339109_24ba0ed2d9918ca,102
uf243220339114_e0a72d1dab4a916,172
uf243220339115_236b2cd4b4f6910,145
uf243220339117_44c9aaddca6b5a7,117
uf243220339118_9e1e4753a08c8f2,138
uf243220339119_07b8ab0c4f27c71,135
uf243220339122_2db68d268e5d5b2,110
uf243220339122_dc8d016ad72732d,64
uf243220339123_5c20b38e4586c62,105
uf243220373056_7ed6028b6559c4b,336
uf243220373068_7e8a8fec08849a1,136
uf243220373079_26cd2e20b9a1ef8,413
uf243220373080_3ebb45b1cb5301c,
uf243220373083_6d1175485d31fbb,
uf243220373084_a05653b4feceb9a,295
uf243220373087_d6c7979c3a62720,254
uf243220373088_cf6ff79a6ea91ce,836
uf243220373089_4c7c84a023ddb26,220
uf243220373092_ff146f82609213e,60
uf243220373093_694d80086895ec6,158
uf243220373096_f6dceaf362aae56,76
uf243220373099_799a406da1ba03d,141
uf243220373101_8e7767407883b0e,75
uf243220373102_cb6d13f3169d83e,75
uf243220373103_397786fc7b4802c,309
uf243220373103_3d37208d6aaf033,96
uf243220373107_d1e4dd2b0a05410,111
uf243220373108_470212adbf2d11c,141
uf243220373110_538361df717a2a4,126
uf243220373111_cc5a47a557f1767,95
uf243220373114_5b0cfd6c7efeacb,125
uf243220373114_c493a0da9ffd866,81
uf243220373116_e7dca009809ae7f,268
uf243220373118_68c5240a583b28b,122
uf243220373119_3c3fc64dc26b1d1,12
uf243220373120_524be5b94348013,64
uf243220373120_5a1fcd44c15390f,73
uf243220373121_f378e1db2119ce7,282
uf243220373122_b6dcd12b2508759,111
uf243220373125_6aa013dedcc2ae3,46
uf243220373125_e538fbcad9c6157,54
uf243220373126_daef8637ab9554d,31
uf243220373130_a586043f768dd74,162
uf243220373130_ea149b66ea660d3,57
uf243220373132_25d1aa6aed1d730,58
uf243220373133_31639cc0dc1ae5a,78
uf243220373135_5ed704e03cc1930,68
uf243220373136_dda1d3608cba90f,246
uf243220373137_3cf7c564275978b,76
uf243220373139_76b0a172556e65a,154
uf243220373140_c60cc77ba1bb6f3,55
uf243220373141_0edc28e6ddfaf12,170
uf243220373141_8afade004b75818,87
uf243220373141_fed03a549b78ec7,136
uf243220373143_57d5931332d9f97,60
uf243220373145_af5edd2587c9634,146
uf243220373145_b1bef6d0bfc800e,124
uf243220373146_e681d0e89bf8e14,10
uf243220373147_3b3946beb48621b,121
uf243220373147_ad8bec8e9b40d29,82
uf243220373149_814fb101b068773,91
uf243220373150_004b795aaa563b5,48
uf243220373151_2ad0e0512e430e3,28
uf243220373154_f6e8d8fc19b80a5,329
uf243220373156_893ae23d9c845a1,91
uf243220373157_8975a344c4f1799,29
uf243220373159_627f7b4a1316ce1,
uf243220373160_7acd8630b5154df,303
uf243220373161_048a6362b435d52,98
uf243220373162_6084630a831d04c,74
uf243220373164_20d9b637aba9820,209
uf243220373166_b886952f29bbaf2,124
uf243220373167_a688050102255a1,30
uf243220396522_181a60a1bbab675,542
uf243220396523_ae824bca1cd2a8e,477
uf243220396523_ed5efa40472920a,605
uf243220396525_4e912abab45a023,87
uf243220396527_24216caa6808493,504
uf243220396534_0c4fdbdb60d5115,327
uf243220396542_06dfb5ab40c3d58,147
uf243220396543_6b87e4f5973ae1a,1640
uf243220396545_d567211e5c3a5d4,125
uf243220396547_d241b635ebab970,89
uf243220396548_5e67c5c23da8e44,593
uf243220396549_c3c1f648e682986,193
uf243220396553_1e0015956051f04,630
uf243220396558_1f89343a0076e3f,647
uf243220396560_90685abf65bca61,288
uf243220396561_9cb431ac055cf6e,34
uf243220396562_6ad33e90a8fd2a2,79
uf243220396569_0af0f1ee33efad1,90
uf243220396569_5155a5c59f71f5d,26
uf243220396570_8c7b2abfe26eeb0,100
uf243220396571_5c0d7291d28f357,153
uf243220396572_d3818ac03ced7a6,81
uf243220396573_6e21fd05b6eb9d5,297
uf243220396574_a174ff736a6a9bd,96
uf243220396574_cad1077c0f7e3bb,52
uf243220396576_478fe67b326a078,101
uf243220396578_f39d1eb50067bfb,186
uf243220396579_1c4921bc2af68ad,44
uf243220396580_d30365a23f1b40f,41
uf243220396580_d9e965f0cd5168e,46
uf243220396582_eb3df32da3f0e24,86
uf243220396584_1fd2c579cb43c61,147
uf243220396588_772caa3c331e51d,92
uf243220396589_cc886701f12d523,89
uf243220396591_d5fd9639fd75b9c,96
uf243220396592_2dcecb20fc0ea6e,278
uf243220396592_721e183452a9df0,99
uf243220396594_8ecc98333febe87,64
uf243220396595_020adaeef5b77c9,49
uf243220396596_c1b257d1ced3c22,103
uf243220396597_f35a692e9264dd2,158
uf243220396598_8043d295df1b59d,172
uf243220396599_6d36d923111a0ae,86
uf243220396600_8d4badb130e6e94,106
uf243220396606_bc8dbf55a6f6ee4,80
uf243220396610_ac7f82176f20b20,269
uf243220396611_6f6c236ab930294,18
uf243220396612_6912ed69b7d5bdd,342
uf243220396613_125571423424590,65
uf243220396615_8f4150d1acda686,97
uf243220396616_b5b053f1b77504d,98
uf243220396619_cad6148b8840768,126
uf243220396621_5f57595cb63fc9f,80
uf243220396622_d99ae96f90ea74b,59
uf243220396624_25949e1de6e3f81,112
uf243220396626_b448ac280730d20,127
uf243220419263_514527fa899efa6,30436
uf243220419264_0e8b102715c2074,465
uf243220419265_0157d31150a8c75,207
uf243220419270_e54575a5a90465d,3238
uf243220419271_66e6db1e454ca46,450
uf243220419275_0ce36e8c66e2408,488
uf243220419275_49742cfb421ab5a,473
uf243220419275_8b5e752257b7c70,734
uf243220419277_c8c60ec3c21084c,198
uf243220419278_f8e1a7c78eeb7fd,148
uf243220419302_376f0f9f72e5cc4,681
uf243220419303_7d780a8346b0afe,1606
uf243220419306_8d4c008e0632296,1925
uf243220419308_fd3cd0d51d9ecfc,423
uf243220419310_63d949030c1da89,108
uf243220419313_a1b88c2cb5ab05b,323
uf243220419315_f3077cd227b72ca,188
uf243220419318_afc43193c180348,59
uf243220419318_f485d6a36f0e6da,124
uf243220419320_0e44f34277eb9d6,136
uf243220419321_e128db495e2f5fc,155
uf243220419322_b0904f8529d563d,125
uf243220419325_a9b69219475c8b9,71
uf243220419328_dbdc5ed9a285fe0,128
uf243220419329_c4b0b0d878062a2,112
uf243220419331_cba0c77d9f74c78,108
uf243220419332_dc1b3b298080d57,137
uf243220419333_172d724b6ee259a,108
uf243220419334_332d04dac1cbcee,116
uf243220419335_42f5391ef062dbc,127
uf243220419335_f39b4470a666956,94
uf243220419337_d3d96c987f52dfc,86
uf243220419338_f5f250a0a1e978f,66
uf243220419339_ea0592697cd6243,132
uf243220419340_3c131e49abf936b,52
uf243220419341_abe35cc6820bd20,66
uf243220419341_d7ad89ecd21acfa,63
uf243220419343_0d149f55c911bd3,90
uf243220419344_3d9e6e2a715c202,96
uf243220419344_c540d55b1a546cf,88
uf243220419345_2758bc34baffc3b,88
uf243220419346_260decfe06124be,46
uf243220419347_6ec082a949cb1d1,100
uf243220419349_c724260c643f871,232
uf243220419350_e476d70891ff31a,104
uf243220419352_ff891b722381060,52
uf243220419353_7b42eb227690f17,79
uf243220419358_641aed997984e4a,77
uf243220419359_7ee2f137ef20ccf,93
uf243220419360_42f77d630c128fc,280
uf243220419362_17ce87c093100ea,131
uf243220419362_8359dcf491decc5,232
uf243220419364_3babc1b872e995a,242
uf243220419365_8b7dd3c6c6340f9,123
uf243220419366_59f145bcc353561,172
uf243220419368_d7f8642e1fe1c3d,117
uf243220419369_c9ae77295fd2b55,167
uf243220419372_2311636909e88d1,73
uf243220419372_4ef219e1cfde2f2,85
uf243220419374_dd80ef292a5f008,111
uf243220419375_4ee57bde1efc03d,64
uf243220419375_9b14bbfe856367a,132
uf243220419378_d7358bebbeaa594,76
uf243220419381_e9fe94cc453b5b5,110
uf243220419382_7e6d7152b3d9a97,45
uf243220419383_8ccb1c21535a31e,148
uf243220419387_82d67b907d6d60c,105
uf243220419389_21b4eb7a33ffac5,93
uf243220419390_6582bc0f1ecc145,98
uf243220419391_50c9f240bda290f,93
uf243220419392_484510f37e07dcb,6
uf243220419393_724e46b5367efc2,113
uf243220419396_29b41f16abf26d0,103
uf243220419397_0104e5087986b35,79
uf243220419397_657c3e2535312eb,42
uf243220419398_437228d08b9ceff,180
uf243220419400_2329aa7a1f38580,26
uf243220419401_ef9a072f764b4b6,142
uf243220419403_8ea521a7e8a8ea2,105
uf243220419404_b178ed39008c704,124
uf243220419405_f7552685751d4bf,301
uf243220419407_470532846ffc239,
uf243220419408_32e37e5d86f49d8,
uf243220444949_f556f35905d061e,194
uf243220444950_595bd63bf8f05de,104
uf243220444957_96aeec883d12917,451
uf243220444958_64bc3412d11b523,243
uf243220444959_d254a5f63e60c92,98
uf243220444968_4a16c659125557c,102
uf243220444973_9b0267b2f43ce55,1502
uf243220444976_5a2a0bb6661678f,104
uf243220444976_77af7f6556ecf74,74
uf243220444977_48e3bd78fd86783,111
uf243220444978_119a5ce0aa4d4f2,124
uf243220444979_2cb01c613d06584,39
uf243220444980_d3f44fbc169dcae,5210
uf243220444984_204eecb755adf22,1860
uf243220444985_2c1a8bb14a1ff7a,1013
uf243220444987_3c7449aaf1b6fda,104
uf243220444988_11330ca5cafea4e,96
uf243220444990_33c01af8e4dc4b5,110
uf243220444991_311ad3ed8a9c27b,93
uf243220444993_2e6640934c73c49,
uf243220444995_06a06a85b1e90be,345
uf243220444996_91a1c99a0aedc36,42
uf243220444997_856c142de681199,272
uf243220444999_2dc5ab8a2ae7f6f,192
uf243220445000_acc5852ebbc4796,70
uf243220445001_72d1357b756f8da,95
uf243220445002_501f709c4f5d745,94
uf243220445003_d68691168753a0e,
uf243220445004_4446c6fc590d742,40
uf243220445004_6b89b747d8a2437,70
uf243220445005_79ea8d43aa9b97d,65
uf243220445007_2631e5791b7aca9,104
uf243220445009_37db0301cb5d287,
uf243220445010_83619994b9a5f23,53
uf243220445011_9f1c218c059001e,170
uf243220445014_f9890ec391d21fa,20
uf243220445016_762dd78ccb264c7,85
uf243220445017_45f040d8098d40e,22
uf243220445019_150a8a663e40ced,86
uf243220445019_9a882faf6512680,57
uf243220445020_318e456159b7569,64
uf243220445022_66848962863ab31,107
uf243220445022_7462ed899206fa4,19
uf243220445023_4f3f78da778f30c,34
uf243220445025_c6b534b8e37197c,123
uf243220445026_f03928dfc5f541a,62
uf243220445027_31320d1e56f8cc7,82
uf243220445027_6e575674f96d363,199
uf243220445029_c0e0fc707f4f003,62
uf243220445033_d164c6a15830e17,99
uf243220445034_5f4f23cb109038f,40
uf243220445035_7f66a0f5cca304e,183
uf243220445036_f8339324b9d39a0,89
uf243220445039_77c1593e2cbb8e3,48
uf243220445040_7c9e1d39401d2bf,74
uf243220445041_8d3b5d6f4e60371,35
uf243220445045_2a75f514b8a9ca7,139
uf243220445046_cf2ec85ddcf9194,136
uf243220445048_60a720bec61d508,9
uf243220445049_9c5488c58e0d462,58
uf243220445049_cad73136ce4751a,171
uf243220445051_f7755cb372edfd2,74
uf243220445052_34c255e2c6c0cc1,73
uf243220445055_e60585c13a8ec26,50
uf243220445057_0a48e82e7f29d83,93
uf243220445057_6cef4fa46b05de0,55
uf243220445058_dd5062ba9a5c640,70
uf243220445059_199386544cbefaa,107
uf243220445059_4cff88b2d969da5,59
uf243220445060_ac3960741aa3d5f,76
uf243220445062_f1707cb7057f4ed,122
uf243220445063_4c4ff59c6696049,64
uf243220445064_3c308c1a9454c14,136
uf243220445065_af305988fd6d21c,74
uf243220445066_eba5a9159f1e1a1,251
uf243220445067_26d55c1fbcf5fc1,85
uf243220445068_99e4ff01d46a9c3,302
uf243220445069_1f7a6982332dbcf,87
uf243220445071_822fe590129dcdf,59
uf243220445072_44de4d9641f3f40,157
uf243220445072_d9a92a3f524c0f8,53
uf243220473733_8395f700315894f,1909
uf243220473740_0b9814b5c25a6fd,177
uf243220473740_c319ec84bed7848,22
uf243220473742_5c677a58483ac78,411
uf243220473744_dbfd521b7c2841e,214
uf243220473745_e91ddd85974e9f3,550
uf243220473747_7512e77c22cb122,13511
uf243220473748_48f49e4ee14e0ad,1060
uf243220473749_1a15c63b455fdb8,83
uf243220473749_3ee9a0f01c12986,85
uf243220473750_6ef7339e091859d,26
uf243220473751_4572ca5408d499b,361
uf243220473751_c2ab9524d09d0e0,103
uf243220473752_3a915421f263658,157
uf243220473754_18eabf079d2ca9e,110
uf243220473755_42baa1cdd99bdcf,623
uf243220473756_24bdd1576dddb71,807
uf243220473757_1aec64bb6513a66,81
uf243220473757_80cd54042098487,107
uf243220473757_9ba9b6b9e9a79c0,128
uf243220473757_b775e51275a00cb,109
uf243220473758_df2b1b148eb9300,93
uf243220473759_3c9b9aa70c049cd,194
uf243220473760_6d3f5bbbda58ed9,472
uf243220473762_3f1e3e1bc1db00f,95
uf243220473765_7b3471c77a9cd8a,1719
uf243220473766_70e55bb5c77952a,2237
uf243220473767_8a90cb04ca948b3,378
uf243220473767_e9bb236894d29d7,414
uf243220473768_70f8ddb1385b56c,1159
uf243220473769_2852d39f01bd3b6,449
uf243220473769_a5e5b409c5ce59c,211
uf243220473769_d81aacd41cec595,428
uf243220473769_eebb68f0451ed98,871
uf243220473770_3c57074a495f21e,651
uf243220473770_43b2e456bd4370d,457
uf243220473770_f76d52155abcf46,397
uf243220473771_09b82eaa23cc169,63
uf243220473772_d9145c69c61416a,1231
uf243220473773_5c483b84748cbc3,91
uf243220473773_a8e2a198e06e9e0,529
uf243220473774_10ed4c29433be21,156
uf243220473774_ba282fb193b1a61,114
uf243220473775_073d69446cf0c7d,2083
uf243220473776_ac6dfef94449347,55
uf243220473776_c3d6d3c761b9b90,52
uf243220473777_a2b0178b861cba8,1572
uf243220473778_354e83e0d608867,690
uf243220473779_a2305b4ecf96b67,140
uf243220473780_33f4ffc731a5310,454
uf243220473780_c3c7243d79700bf,695
uf243220473780_cb3bbd932e71b60,445
uf243220473780_cb5df8ddf87a52e,263
uf243220473781_348551e25673d09,571
uf243220473782_10a31b7e2729242,2293
uf243220473783_abc5d005dfadbaf,28
uf243220473784_1c3e1661279347b,590
uf243220473784_4bd428e40bacd2a,420
uf243220473785_fa745454f2d309a,422
uf243220473786_628822296cefaca,323
uf243220473787_2d8c667c38fd30b,55
uf243220473788_62267ec4c99fa1e,1882
uf243220473789_d7a56ff696694c0,104
uf243220473789_efc53077e79fcb7,137
uf243220473790_817b0ea97e33d34,284
uf243220473791_43f07fb9024d91c,1738
uf243220473792_349a56f51e72d22,1331
uf243220473793_951c2082fbebe6f,877
uf243220473794_8faac4dc4738faa,1650
uf243220473795_470c71f1cfff789,1398
uf243220473796_44085f749beb201,121
uf243220473796_6f31f86e56881f5,217
uf243220473796_8e71efa53ad7636,113
uf243220473796_8f962be31108ce6,118
uf243220473797_56615adf5b133f2,463
uf243220473798_d44fa0a96530edc,110
uf243220473798_df1f653e672cff1,213
uf243220473799_d8249004f4758b1,654
uf243220473799_ddc8e9feaf0b442,864
uf243220473800_2a94615519a81fd,342
uf243220473800_bc7a53c859b5328,554
uf243220473801_43693a34f8a936d,5003
uf243220473802_95ac7c857e5767e,700
uf243220473803_af649282ca41e7b,172
uf243220473804_516c106665f3bd1,152
uf243220473804_d71f6e4cd297447,242
uf243220473804_fef3110edb8f2a1,206
uf243220473806_b7ba3cbfa8345f2,224
uf243220473807_14f02cf96744e5b,139
uf243220473807_46f15f6d801f1b6,166
uf243220473807_bbe0e557e732288,228
uf243220473808_c2c215d7729964e,241
uf243220473809_09cbee55d803afa,235
uf243220473810_2a01259905b0039,163
uf243220473811_7ab8296cde3de01,129
uf243220473813_f2cb10e667bd0d1,55
uf243220473814_1ecd7a36a0e939a,4323
uf243220473815_616e792cdf481b6,193
uf243220473816_79acfbc81165481,206
uf243220473817_5bea5163091c77d,741
uf243220473817_f5ec2e4c3276cc6,725
uf243220473818_faf6fd8444fb734,471
uf243220473819_b295551b78ef9e6,114
uf243220473819_fdf41fd59f3db26,223
uf243220473820_07489c803be3e72,24
uf243220473820_e764848e7c9b79e,19
uf243220473821_d0c85cc2d45f5a5,976
uf243220473823_40a5769ceafc071,177
uf243220473824_7be3581bdbed23e,82
uf243220473825_11d4cce22700b5e,77
uf243220473825_32e62ac680a0c47,70
uf243220473826_8e62f50b06ec372,95
uf243220473827_d9d6a17489d903a,99
uf243220473828_eb85d783f49e7cb,232
uf243220473829_72c39ba1af8a718,1083
uf243220473831_e79e61b1d226cca,91
uf243220473832_e51eb9cf27f0680,81
uf243220473833_ba1b3202e319b04,84
uf243220473833_bf5494aa035d077,58
uf243220473834_ddc80a83e43de1a,110
uf243220473835_04bfd2f946f6056,103
uf243220473835_4ab13e9e8e4bbfb,246
uf243220473838_734769e8a9ee5d6,292
uf243220473839_a8f802f2503ac05,95
uf243220473841_166577087ceef83,21
uf243220473842_80f10d7e83b028f,108
uf243220473843_4c1390cd0fdd66f,148
uf243220473844_2da852828176071,103
uf243220473846_52a766512ca39f4,242
uf243220473847_512db14d25689a7,104
uf243220473848_ccfdad2edfa6ddb,153
uf243220473849_53b1b1ad8550eed,125
uf243220473850_22fa642faf0865b,83
uf243220473851_97bc871728ccb5a,17
uf243220473852_23c6346001ab170,16
uf243220473853_08c39e798cd8cf8,71
uf243220473853_8cf06563158c335,66
uf243220473854_e69b9be49808223,124
uf243220473855_1cd7b25c4c8e6b8,129
uf243220473856_eddd86a08eaa334,83
uf243220473857_04f2ba1347f936f,
uf243220473858_d7de11d322081ea,85
uf243220473860_b9eeaac59a0fe59,15
uf243220473861_dc0ea32dfba7da8,128
